Amazon Fire 7 Kids tablet, ages 3-7. Top-selling 7" kids tablet on Amazon - 2022 | ad-free content with parental controls included, 10-hr battery, 16 GB, Blue,$114.99,https://images-na.ssl-images-amazon.com/images/I/61t+3Pq+YzL._AC_UL300_SR300,200_.jpg 
Amazon Fire HD 8 tablet, 8” HD Display, 32 GB, 30% faster processor, designed for portable entertainment, (2022 release), Black,$119.99,https://images-na.ssl-images-amazon.com/images/I/61NQHkhutyL._AC_UL300_SR300,200_.jpg 
Alexa Voice Remote Pro, includes remote finder, TV controls, backlit buttons, requires compatible Fire TV device,$44.99,https://images-na.ssl-images-amazon.com/images/I/41srRSfpnxL._AC_UL300_SR300,200_.jpg 
All-new Echo Show 5 (3rd Gen, 2023 release) | Smart display with deeper bass and clearer sound | Charcoal,$119.99,https://images-na.ssl-images-amazon.com/images/I/61dIsuhh4AL._AC_UL300_SR300,200_.jpg 
Amazon Fire TV Cube, Hands-free streaming device with Alexa, Wi-Fi 6E, 4K Ultra HD,$159.99,https://images-na.ssl-images-amazon.com/images/I/61-Ps9NldbL._AC_UL300_SR300,200_.jpg 
Blink Video Doorbell + Sync Module 2 | Two-way audio, HD video, motion and chime app alerts and Alexa enabled — wired or wire-free (Black),$89.99,https://images-na.ssl-images-amazon.com/images/I/41mAlRlMUxL._AC_UL300_SR300,200_.jpg 
Echo Pop | Full sound compact smart speaker with Alexa | Charcoal,$54.99,https://images-na.ssl-images-amazon.com/images/I/41isZ6WaV9L._AC_UL300_SR300,200_.jpg 
Ring Rechargeable Battery Pack,$44.99,https://images-na.ssl-images-amazon.com/images/I/41-Ynh3mLJL._AC_UL300_SR300,200_.jpg 
Ring Chime Pro,$69.99,https://images-na.ssl-images-amazon.com/images/I/81WsSyAYxHL._AC_UL300_SR300,200_.jpg 
Echo Pop | Full sound compact smart speaker with Alexa | Lavender Bloom,$54.99,https://images-na.ssl-images-amazon.com/images/I/31ip-h46XZL._AC_UL300_SR300,200_.jpg 
All-new Echo Show 5 (3rd Gen, 2023 release) | Smart display with deeper bass and clearer sound | Cloud Blue,$119.99,https://images-na.ssl-images-amazon.com/images/I/61oi9MYtymL._AC_UL600_SR600,400_.jpg 
Kindle Paperwhite Fabric Cover (11th Generation-2021),$42.99,https://images-na.ssl-images-amazon.com/images/I/61e-z4QrMCL._AC_UL600_SR600,400_.jpg 
Amazon Fire HD 8 Kids tablet, ages 3-7. Top-selling 8" kids tablet on Amazon - 2022 | ad-free content with parental controls included, 13-hr battery, 32 GB, Blue,$189.99,https://images-na.ssl-images-amazon.com/images/I/61wKhY9YLCL._AC_UL600_SR600,400_.jpg 
Ring Alarm 8-Piece Kit (2nd Gen) - home security system with 30-day free Ring Protect Plus subscription,$339.99,https://images-na.ssl-images-amazon.com/images/I/41-ogdGgSOL._AC_UL600_SR600,400_.jpg 
Amazon Fire HD 8 Kids tablet, ages 3-7. Top-selling 8" kids tablet on Amazon - 2022 | ad-free content with parental controls included, 13-hr battery, 32 GB, Purple,$189.99,https://images-na.ssl-images-amazon.com/images/I/61bv0Kt8o5L._AC_UL600_SR600,400_.jpg 
Kindle Paperwhite Leather Cover (11th Generation-2021),$49.99,https://images-na.ssl-images-amazon.com/images/I/51ZG4kb5JcL._AC_UL600_SR600,400_.jpg 
All-new Amazon Fire HD 10 Kids Pro tablet - ages 6-12 | 10.1" brilliant screen, parental controls, slim case | 2023 release, 32 GB, Nebula,$249.99,https://images-na.ssl-images-amazon.com/images/I/61y4r+61JwL._AC_UL300_SR300,200_.jpg 
Alexa Voice Remote (3rd Gen) with TV controls, Requires compatible Fire TV device, 2021 release,$39.99,https://images-na.ssl-images-amazon.com/images/I/41TV9wfL4dL._AC_UL600_SR600,400_.jpg 
All-new Amazon Fire HD 10 Kids Pro tablet - ages 6-12 | 10.1" brilliant screen, parental controls, slim case | 2023 release, 32 GB, Happy Day,$249.99,https://images-na.ssl-images-amazon.com/images/I/715gL9zjzGL._AC_UL300_SR300,200_.jpg 
Echo Flex - Plug-in mini smart speaker with Alexa,$34.99,https://images-na.ssl-images-amazon.com/images/I/41fTockMHSL._AC_UL300_SR300,200_.jpg 
Echo Show 5 (2nd Gen, 2021 release) | Smart display with Alexa and 2 MP camera | Charcoal,$99.99,https://images-na.ssl-images-amazon.com/images/I/51rHingY1lS._AC_UL300_SR300,200_.jpg 
Ring Alarm Flood and Freeze Sensor,$44.99,https://images-na.ssl-images-amazon.com/images/I/61ppHEzQfnL._AC_UL300_SR300,200_.jpg 
Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal,$129.99,https://images-na.ssl-images-amazon.com/images/I/61mu3UykGQL._AC_UL300_SR300,200_.jpg 
All-new Echo Show 5 (3rd Gen, 2023 release) | Smart display with deeper bass and clearer sound | Glacier White,$119.99,https://images-na.ssl-images-amazon.com/images/I/51G0-59glML._AC_UL300_SR300,200_.jpg 
Kindle Paperwhite Fabric Cover (11th Generation-2021),$42.99,https://images-na.ssl-images-amazon.com/images/I/619mrZUQXWL._AC_UL300_SR300,200_.jpg 
Blink Video Doorbell | Two-way audio, HD video, motion and chime app alerts and Alexa enabled — wired or wire-free (White),$64.99,https://images-na.ssl-images-amazon.com/images/I/31y-8Jp4tjL._AC_UL300_SR300,200_.jpg 
Echo Dot (3rd gen) - Smart speaker with Alexa - Charcoal,$64.99,https://images-na.ssl-images-amazon.com/images/I/6182S7MYC2L._AC_UL300_SR300,200_.jpg 
Ring Spotlight Cam Plus, Battery | Two-Way Talk, Colour Night Vision, and Security Siren (2022 release) - Black,$224.99,https://images-na.ssl-images-amazon.com/images/I/61nMdZwN9yL._AC_UL300_SR300,200_.jpg 
Ring Battery Doorbell Plus | Head-to-Toe HD+ Video, motion detection & alerts, and Two-Way Talk (2023 release),$199.99,https://images-na.ssl-images-amazon.com/images/I/61MBp1T6huL._AC_UL300_SR300,200_.jpg 
Echo Show 8 (2nd Gen, 2021 release) | HD smart display with Alexa and 13 MP camera | Glacier White,$169.99,https://images-na.ssl-images-amazon.com/images/I/51QiyO+LjsS._AC_UL300_SR300,200_.jpg 
Ring Wired Doorbell Pro (Video Doorbell Pro 2) – Best-in-class with cutting-edge features (existing doorbell wiring required),$299.99,https://images-na.ssl-images-amazon.com/images/I/619mM1ncz4L._AC_UL300_SR300,200_.jpg 
Echo Pop | Full sound compact smart speaker with Alexa | Midnight Teal,$54.99,https://images-na.ssl-images-amazon.com/images/I/41PC2smuA-L._AC_UL300_SR300,200_.jpg 
Amazon Kindle Scribe (64 GB) the first Kindle and digital notebook, all in one, with a 10.2” 300 ppi Paperwhite display, includes Premium Pen,$509.99,https://images-na.ssl-images-amazon.com/images/I/610MXEzv3KL._AC_UL300_SR300,200_.jpg 
Echo Dot (5th Gen, 2022 release) Kids | Designed for kids, with parental controls | Owl,$79.99,https://images-na.ssl-images-amazon.com/images/I/51+HSOOoOQL._AC_UL300_SR300,200_.jpg 
No-Drill Mount for Ring Video Doorbell (2020 release),$23.99,https://images-na.ssl-images-amazon.com/images/I/41pNDkiHzvL._AC_UL300_SR300,200_.jpg 
Amazon eero 6+ mesh Wi-Fi router | 1.0 Gbps Ethernet | Coverage up to 4,500 sq. ft. | Connect 75+ devices | 3-Pack | 2022 release,$314.99,https://images-na.ssl-images-amazon.com/images/I/310nvPZE0wL._AC_UL300_SR300,200_.jpg 
Kindle Fabric Cover (11th Gen, 2022 release—will not fit Kindle Paperwhite or Kindle Oasis)- Black,$39.99,https://images-na.ssl-images-amazon.com/images/I/91lBLGFLEaL._AC_UL300_SR300,200_.jpg 
Amazon Fire HD 8 Kids Pro tablet- 2022, ages 6-12 | 8" HD screen, slim case for older kids, ad-free content, parental controls, 13-hr battery, 32 GB, Hello Teal,$189.99,https://images-na.ssl-images-amazon.com/images/I/51eTBIWjOuL._AC_UL300_SR300,200_.jpg 
Amazon Fire HD 8 tablet, 8” HD Display, 64 GB, 30% faster processor, designed for portable entertainment, (2022 release), Black,$149.99,https://images-na.ssl-images-amazon.com/images/I/61NQHkhutyL._AC_UL300_SR300,200_.jpg 
Ring Stick Up Cam Battery – HD security camera with two-way talk, Works with Alexa – White,$129.99,https://images-na.ssl-images-amazon.com/images/I/21+AMN9vzGL._AC_UL300_SR300,200_.jpg 
